ModeIndex,StateIndex,Generator,Area,StateVariable,StateDescription,ModelName,RealPart,ImagPart,ParticipationMagnitude
35,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-0.0010317633423262106,-0.04574978134113941,0.04576141418658995
36,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-0.0010317633423262106,0.04574978134113941,0.04576141418658995
37,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-6.332777768958624e-05,0.006199533693596868,0.006199857129440155
38,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-6.332777768958624e-05,-0.006199533693596868,0.006199857129440155
39,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-0.0022558538392138346,0.004836159366710524,0.005336413961090138
40,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-0.0022558538392138346,-0.004836159366710524,0.005336413961090138
41,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-4.0731814106521895e-08,-4.656940102219805e-06,4.657118228727226e-06
42,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-4.0731814106521895e-08,4.656940102219805e-06,4.657118228727226e-06
43,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,1.994865501016811e-05,0.00017697656864095916,0.0001780973180164228
44,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,1.994865501016811e-05,-0.00017697656864095916,0.0001780973180164228
45,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,8.292309400939943e-05,-0.0008203690932473093,0.0008245493852253509
46,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,8.292309400939943e-05,0.0008203690932473093,0.0008245493852253509
47,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-5.396895977859232e-05,-8.05489407980903e-05,9.695762209995442e-05
48,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-5.396895977859232e-05,8.05489407980903e-05,9.695762209995442e-05
49,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-0.0002821951784650028,-0.000271114919150078,0.0003913277630511898
50,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-0.0002821951784650028,0.000271114919150078,0.0003913277630511898
51,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-0.0001037776067536542,-0.0,0.0001037776067536542
52,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,2.639106518495552e-15,0.0,2.639106518495552e-15
53,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,3.4682682047748482e-15,-0.0,3.4682682047748482e-15
54,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,6.030445453501174e-16,0.0,6.030445453501174e-16
55,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,1.8503180959651233e-16,0.0,1.8503180959651233e-16
56,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,1.6722083050139753e-16,0.0,1.6722083050139753e-16
57,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,1.5051444666276245e-05,0.0,1.5051444666276245e-05
58,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-1.0730817255152934e-06,0.0,1.0730817255152934e-06
59,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-2.5234416177997684e-08,0.0,2.5234416177997684e-08
60,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-1.3246560859563538e-06,-1.2943419569387194e-06,1.8520353256763653e-06
61,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-1.3246560859563538e-06,1.2943419569387194e-06,1.8520353256763653e-06
62,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,5.9099896970434825e-09,0.0,5.9099896970434825e-09
63,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-9.79686080745008e-08,-0.0,9.79686080745008e-08
64,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-5.725707453236077e-07,-0.0,5.725707453236077e-07
65,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-1.46345383958891e-06,3.3893305595629503e-06,3.69178260229321e-06
66,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-1.46345383958891e-06,-3.3893305595629503e-06,3.69178260229321e-06
67,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-1.0713521997832956e-06,-0.0,1.0713521997832956e-06
68,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,1.016350600803307e-06,1.1742622712698846e-06,1.5530165567311738e-06
69,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,1.016350600803307e-06,-1.1742622712698846e-06,1.5530165567311738e-06
70,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-7.166781636350538e-05,-5.8493642656761693e-05,9.250828143236723e-05
71,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-7.166781636350538e-05,5.8493642656761693e-05,9.250828143236723e-05
72,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-3.521850666919233e-05,-3.0318914866282906e-05,4.647127941725787e-05
73,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-3.521850666919233e-05,3.0318914866282906e-05,4.647127941725787e-05
74,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-4.227702017795306e-08,0.0,4.227702017795306e-08
75,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,9.089769063347467e-06,-7.289245751184343e-05,7.34570232431242e-05
76,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,9.089769063347467e-06,7.289245751184343e-05,7.34570232431242e-05
77,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-1.2244703039974167e-06,0.0,1.2244703039974167e-06
78,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-3.114566235164301e-07,0.0,3.114566235164301e-07
79,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-4.911494644603001e-09,-0.0,4.911494644603001e-09
90,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,2.268837214832377e-16,0.0,2.268837214832377e-16
91,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-3.194867082563124e-05,-0.0,3.194867082563124e-05
92,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,0.00010317403782738192,0.0,0.00010317403782738192
93,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,0.007221466967717839,-0.0,0.007221466967717839
94,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-0.0003286630505563263,3.92628605684313e-05,0.0003309999592462307
95,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-0.0003286630505563263,-3.92628605684313e-05,0.0003309999592462307
96,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-0.0001006233223536161,0.0,0.0001006233223536161
97,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-5.177399732512599e-05,0.0,5.177399732512599e-05
98,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,5.778481932046637e-06,0.0,5.778481932046637e-06
99,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,4.808029371349758e-06,0.0,4.808029371349758e-06
100,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-2.1076161564535326e-05,0.0,2.1076161564535326e-05
101,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,1.4260059716301235e-05,0.0,1.4260059716301235e-05
102,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-5.770103405604352e-07,2.1256439711701454e-08,5.774017399894866e-07
103,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-5.770103405604352e-07,-2.1256439711701454e-08,5.774017399894866e-07
104,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,0.0001289858937056419,-9.257874740381075e-05,0.00015877085767199769
105,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,0.0001289858937056419,9.257874740381075e-05,0.00015877085767199769
106,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,0.00043090557056524954,-0.00017982377049450735,0.00046692204828967384
107,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,0.00043090557056524954,0.00017982377049450735,0.00046692204828967384
108,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,1.0690379367669033e-05,0.0,1.0690379367669033e-05
112,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-0.00025853126321112655,0.0,0.00025853126321112655
113,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,1.412675770815991e-06,-0.0,1.412675770815991e-06
114,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,6.731367337591835e-07,0.0,6.731367337591835e-07
115,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,1.1892271124715297e-07,-0.0,1.1892271124715297e-07
116,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-8.016518639978172e-06,-0.0,8.016518639978172e-06
117,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-2.0406340583741484e-07,-0.0,2.0406340583741484e-07
118,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,4.910657402251334e-05,-0.0,4.910657402251334e-05
119,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,7.888236293350606e-07,0.0,7.888236293350606e-07
120,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,4.6107685250374157e-07,0.0,4.6107685250374157e-07
121,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,1.540820860584701e-05,0.0,1.540820860584701e-05
122,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,3.506514224609548e-07,0.0,3.506514224609548e-07
123,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-1.89460935391015e-05,-0.0,1.89460935391015e-05
124,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-1.3377539560360852e-05,-0.0,1.3377539560360852e-05
125,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-0.00012191707914496099,0.0,0.00012191707914496099
126,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-0.00026033957288647394,0.0,0.00026033957288647394
127,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,0.0006091156373918338,0.0,0.0006091156373918338
128,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-0.0005367319513651306,0.0,0.0005367319513651306
129,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-0.0004957170716518779,0.0,0.0004957170716518779
130,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-0.0059788095675673315,-0.0,0.0059788095675673315
131,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,4.489082735604343e-06,0.0,4.489082735604343e-06
132,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,1.0,0.0,1.0
133,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,1.0,0.0,1.0
134,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-0.00022517004038090743,-0.0,0.00022517004038090743
135,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,0.00016253753472235546,0.0,0.00016253753472235546
136,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,4.044106454869767e-06,0.0,4.044106454869767e-06
140,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,0.00024154732598771542,0.0,0.00024154732598771542
141,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,0.0014819522514967294,-0.0,0.0014819522514967294
142,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,0.04061269452359882,0.0,0.04061269452359882
143,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,0.039842821522991304,0.0,0.039842821522991304
144,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,0.0004671212358080659,0.0,0.0004671212358080659
145,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,1.0,0.0,1.0
146,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-0.0016755543552279704,-0.019699658400935252,0.01977078712421087
147,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-0.0016755543552279704,0.019699658400935252,0.01977078712421087
148,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,0.005623608695270621,-0.0013848257214333708,0.0057916074656581135
149,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,0.005623608695270621,0.0013848257214333708,0.0057916074656581135
150,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,0.016400825829994824,0.0,0.016400825829994824
151,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,6.8041852408618e-05,0.0,6.8041852408618e-05
152,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-3.18576651180227e-05,0.0,3.18576651180227e-05
153,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,0.0003441124514359395,-0.00029115212675342073,0.0004507581836709033
154,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,0.0003441124514359395,0.00029115212675342073,0.0004507581836709033
155,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-5.261466580504928e-05,-0.0,5.261466580504928e-05
156,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,2.6229756801276468e-08,0.0,2.6229756801276468e-08
157,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-0.0005108926707359453,-0.0,0.0005108926707359453
158,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,0.0017920883019656476,0.0,0.0017920883019656476
159,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,1.2660235712240844e-05,-5.302046820028293e-05,5.45110228895653e-05
160,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,1.2660235712240844e-05,5.302046820028293e-05,5.45110228895653e-05
161,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,0.0008703390910753169,0.0,0.0008703390910753169
162,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,8.922043080221602e-05,0.0,8.922043080221602e-05
163,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-0.003600892978870027,-0.007129879411214179,0.007987591042594213
164,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-0.003600892978870027,0.007129879411214179,0.007987591042594213
165,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-5.329762839755713e-07,0.0,5.329762839755713e-07
166,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-0.0007181686364703183,0.0,0.0007181686364703183
170,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,0.001049546520433719,0.0,0.001049546520433719
171,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,-0.00017314162986571297,-0.0,0.00017314162986571297
172,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,0.0007390368727196293,0.0,0.0007390368727196293
173,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,9.659792260688057e-07,0.0,9.659792260688057e-07
174,159,g2,area_2,psi1d,Flux in 1d-damper winding,Grid\G 02.ElmSym,4.386708007591314e-07,0.0,4.386708007591314e-07
1,160,g2,area_2,psifd,Field (excitation) flux,Grid\G 02.ElmSym,-0.0005057140160341579,-0.0,0.0005057140160341579
5,160,g2,area_2,psifd,Field (excitation) flux,Grid\G 02.ElmSym,-8.113864632327866e-06,2.4023438565774708e-08,8.113900196412423e-06
6,160,g2,area_2,psifd,Field (excitation) flux,Grid\G 02.ElmSym,-8.113864632327866e-06,-2.4023438565774708e-08,8.113900196412423e-06
7,160,g2,area_2,psifd,Field (excitation) flux,Grid\G 02.ElmSym,5.7120682022504685e-09,-2.8774008891844656e-08,2.933549574926451e-08
8,160,g2,area_2,psifd,Field (excitation) flux,Grid\G 02.ElmSym,5.7120682022504685e-09,2.8774008891844656e-08,2.933549574926451e-08
9,160,g2,area_2,psifd,Field (excitation) flux,Grid\G 02.ElmSym,-5.822766247434003e-06,-3.7788225674645276e-05,3.823420728104843e-05
10,160,g2,area_2,psifd,Field (excitation) flux,Grid\G 02.ElmSym,-5.822766247434003e-06,3.7788225674645276e-05,3.823420728104843e-05
11,160,g2,area_2,psifd,Field (excitation) flux,Grid\G 02.ElmSym,0.002829945571628543,0.0017200119722442521,0.003311651117349707
12,160,g2,area_2,psifd,Field (excitation) flux,Grid\G 02.ElmSym,0.002829945571628543,-0.0017200119722442521,0.003311651117349707
13,160,g2,area_2,psifd,Field (excitation) flux,Grid\G 02.ElmSym,0.0017411317587985359,0.0,0.0017411317587985359
14,160,g2,area_2,psifd,Field (excitation) flux,Grid\G 02.ElmSym,-0.0007920075772226403,0.002300511727124548,0.0024330290193533754
15,160,g2,area_2,psifd,Field (excitation) flux,Grid\G 02.ElmSym,-0.0007920075772226403,-0.002300511727124548,0.0024330290193533754
19,160,g2,area_2,psifd,Field (excitation) flux,Grid\G 02.ElmSym,-7.50983330196381e-09,-0.0,7.50983330196381e-09
20,160,g2,area_2,psifd,Field (excitation) flux,Grid\G 02.ElmSym,-2.8141480960011764e-11,0.0,2.8141480960011764e-11
21,160,g2,area_2,psifd,Field (excitation) flux,Grid\G 02.ElmSym,-2.9142663778637002e-05,-0.0,2.9142663778637002e-05
22,160,g2,area_2,psifd,Field (excitation) flux,Grid\G 02.ElmSym,0.06315489422050621,0.024189698060293797,0.06762900380939757
23,160,g2,area_2,psifd,Field (excitation) flux,Grid\G 02.ElmSym,0.06315489422050621,-0.024189698060293797,0.06762900380939757
24,160,g2,area_2,psifd,Field (excitation) flux,Grid\G 02.ElmSym,0.08122207216737007,0.008429858942004112,0.08165835859814694
25,160,g2,area_2,psifd,Field (excitation) flux,Grid\G 02.ElmSym,0.08122207216737007,-0.008429858942004112,0.08165835859814694
26,160,g2,area_2,psifd,Field (excitation) flux,Grid\G 02.ElmSym,-0.00070396515250496,0.0,0.00070396515250496
27,160,g2,area_2,psifd,Field (excitation) flux,Grid\G 02.ElmSym,1.0,5.551115123125783e-17,1.0
28,160,g2,area_2,psifd,Field (excitation) flux,Grid\G 02.ElmSym,1.0,-5.551115123125783e-17,1.0
29,160,g2,area_2,psifd,Field (excitation) flux,Grid\G 02.ElmSym,-1.475462340186237e-07,-3.511935380835351e-07,3.809288547284255e-07
30,160,g2,area_2,psifd,Field (excitation) flux,Grid\G 02.ElmSym,-1.475462340186237e-07,3.511935380835351e-07,3.809288547284255e-07
31,160,g2,area_2,psifd,Field (excitation) flux,Grid\G 02.ElmSym,9.798999995578111e-08,3.32702008414907e-07,3.4683233196264567e-07
32,160,g2,area_2,psifd,Field (excitation) flux,Grid\G 02.ElmSym,9.798999995578111e-08,-3.32702008414907e-07,3.4683233196264567e-07
